											Enter value for : ATTRIBUTE15	
	UC3010000023	Purchased item	原材料;電控外購件;執行元件;步進電機;型號:80BL100S40-445TK9;電流:10A;法蘭大小:80*80;品牌:時代超群	0		EA	PYU		楊緒亮,xuliang.yang	3		
	UC3010010001	Purchased item	原材料;電控外購件;執行元件;伺服電機;MHMF042L1U22;400W;否;松下	0		EA	PYU		宋佳驥,jiaji.song	0		
	UC3010010002	Purchased item	原材料;電控外購件;執行元件;伺服電機;MHMF022L1U22;200W;否;松下	0		EA	PYU		宋佳驥,jiaji.song	0		
	UC3010010003	Purchased item	原材料;電控外購件;執行元件;伺服電機;MHMF042L1V22;400;是;松下	0		EA	PYU		宋佳驥,jiaji.song	0		
	UC3010010004	Purchased item	原材料;電控外購件;執行元件;伺服電機;ECMA-C30604FS;400W;是;臺達	0		EA	PYU		何艷玲,	0		
	UC3010010005	Purchased item	原材料;電控外購件;執行元件;伺服電機;220VAC;HG-KN43JK-S100;400W;否;三菱	0		EA	PYU		宋佳驥,jiaji.song	0		
	UC3010010006	Purchased item	原材料;電控外購件;執行元件;伺服電機;型號:ECMA-C10807RS;功率:750W;是否带制动:否;品牌:臺達	0		EA	PYU		孫明,	0		
	UC3010010008	Purchased item	原材料;電控外購件;執行元件;伺服電機;型號:ECM-A3H-CY0401RS1;功率:100W;是否带制动:否;品牌:台達	0		EA	PYU		宋佳驥,jiaji.song	0		
	UC3010010009	Purchased item	原材料;電控外購件;執行元件;伺服電機;型號:ECM-A3H-CY0604RS1;功率:400W;是否带制动:否;品牌:台達	0		EA	PYU		宋佳驥,jiaji.song	0		
	UC3010010010	Purchased item	原材料;電控外購件;執行元件;伺服電機;型號:60JASM504230K-17BC;功率:400W;是否带制动:否;品牌:杰美康	0		EA	PYU		何艷玲,	0		
	UC3010010011	Purchased item	原材料;電控外購件;執行元件;伺服電機;型號:60JASM504230K-17BC-SC;功率:400W;是否带制动:是;品牌:杰美康	0		EA	PYU		何艷玲,	0		
	UC3010010012	Purchased item	原材料;電控外購件;執行元件;伺服電機;型號:HG-SN52J-S100;功率:500W;是否带制动:否;品牌:三菱	0		EA	PYU		何艷玲,	0		
	UC3010010013	Purchased item	原材料;電控外購件;執行元件;伺服電機;型號:HG-KN43BJK-S100;功率:400W;是否带制动:是;品牌:三菱	0		EA	PYU		何艷玲,	0		
